Timestamp,NT:/Pose/.type,NT:/Pose/robotPose,NT:/Pose/robotPose/0,NT:/Pose/robotPose/1,NT:/Pose/robotPose/2,NT:/Pose/robotPose/length
1.763594,"Field2d",null,null,null,null,null
9.355116,"Field2d",[-37.61956490825613; -171.46478437040966; 0.29135499529245684],-37.61956490825613,-171.46478437040966,0.29135499529245684,3
9.358177,"Field2d",[-37.620247664564666; -171.4656463164133; 0.2913548063060334],-37.620247664564666,-171.4656463164133,0.2913548063060334,3
9.362748,"Field2d",[-37.614580469626524; -171.46043775008076; 0.29135612921107057],-37.614580469626524,-171.46043775008076,0.29135612921107057,3
9.366988,"Field2d",[-393.7476383454311; 70.65556171926545; 0.2913527814513957],-393.7476383454311,70.65556171926545,0.2913527814513957,3
9.371958,"Field2d",[-393.7282109535395; 70.65179055876074; 0.29135618320718837],-393.7282109535395,70.65179055876074,0.29135618320718837,3
9.375388,"Field2d",[-393.7520709094513; 70.66802243344557; 0.2907363389999345],-393.7520709094513,70.66802243344557,0.2907363389999345,3
9.378406,"Field2d",[-393.7430689483745; 70.66423512917949; 0.29073018098746467],-393.7430689483745,70.66423512917949,0.29073018098746467,3
9.383616,"Field2d",[-393.7473262300915; 70.66654546650281; 0.2907291599698254],-393.7473262300915,70.66654546650281,0.2907291599698254,3
9.386959,"Field2d",[415.94635951017307; 378.11606720550236; 0.2907285537406155],415.94635951017307,378.11606720550236,0.2907285537406155,3
9.392069,"Field2d",[415.94105574515777; 378.1207582279048; 0.29073582849110063],415.94105574515777,378.1207582279048,0.29073582849110063,3
9.395089,"Field2d",[1957.4490480521151; -432.84076232438275; 0.2906403056666916],1957.4490480521151,-432.84076232438275,0.2906403056666916,3
9.400172,"Field2d",[1957.4410997939788; -432.8381896165501; 0.29063173685001187],1957.4410997939788,-432.8381896165501,0.29063173685001187,3
9.403296,"Field2d",[1957.4406881428683; -432.8380604489086; 0.2906405461948823],1957.4406881428683,-432.8380604489086,0.2906405461948823,3
9.406747,"Field2d",[1957.4276754860664; -432.8375763966823; 0.29064090269201714],1957.4276754860664,-432.8375763966823,0.29064090269201714,3
9.411826,"Field2d",[1957.429892778945; -432.8437783440273; 0.2906410530221345],1957.429892778945,-432.8437783440273,0.2906410530221345,3
9.414483,"Field2d",[1957.4475423881129; -432.84908765534567; 0.2906414224047083],1957.4475423881129,-432.84908765534567,0.2906414224047083,3
9.418861,"Field2d",[1957.452957784225; -432.8514539865633; 0.2906414224047083],1957.452957784225,-432.8514539865633,0.2906414224047083,3
9.423573,"Field2d",[1957.45555504127; -432.8527782680975; 0.2906414224047083],1957.45555504127,-432.8527782680975,0.2906414224047083,3
9.427631,"Field2d",[3996.532264594195; 2415.6497764925557; 0.2906414224047083],3996.532264594195,2415.6497764925557,0.2906414224047083,3
9.431245,"Field2d",[3996.510070129953; 2415.644646248999; 0.2906414224047083],3996.510070129953,2415.644646248999,0.2906414224047083,3
9.434331,"Field2d",[3996.559105502833; 2415.6925995967795; 0.29054514118016944],3996.559105502833,2415.6925995967795,0.29054514118016944,3
9.438428,"Field2d",[3996.5577273745726; 2415.691498314759; 0.2905452090843828],3996.5577273745726,2415.691498314759,0.2905452090843828,3
9.442946,"Field2d",[3996.5615494226377; 2415.6953249511957; 0.29054429237746265],3996.5615494226377,2415.6953249511957,0.29054429237746265,3
9.446418,"Field2d",[2692.042782021364; -4507.805410468485; 0.2905449714196273],2692.042782021364,-4507.805410468485,0.2905449714196273,3
9.450468,"Field2d",[2692.023966140701; -4507.819430070617; 0.29054520908438264],2692.023966140701,-4507.819430070617,0.29054520908438264,3
9.45593,"Field2d",[2692.0259007969184; -4507.812639204858; 0.2905455486054656],2692.0259007969184,-4507.812639204858,0.2905455486054656,3
9.459013,"Field2d",[2692.0263738656504; -4507.810680155032; 0.2905455486054656],2692.0263738656504,-4507.810680155032,0.2905455486054656,3
9.464032,"Field2d",[2692.011810400779; -4507.827993341215; 0.2905455486054656],2692.011810400779,-4507.827993341215,0.2905455486054656,3
9.466832,"Field2d",[-4464.862192362085; -10189.362832337121; 0.2905455486054656],-4464.862192362085,-10189.362832337121,0.2905455486054656,3
9.47168,"Field2d",[-4464.864949886187; -10189.372639524565; 0.2905455486054656],-4464.864949886187,-10189.372639524565,0.2905455486054656,3
9.475262,"Field2d",[-4464.871246521051; -10189.390679874254; 0.2905455486054656],-4464.871246521051,-10189.390679874254,0.2905455486054656,3
9.478206,"Field2d",[-4464.861436914824; -10189.378147409769; 0.2905455486054656],-4464.861436914824,-10189.378147409769,0.2905455486054656,3
9.483316,"Field2d",[-4464.8504783192875; -10189.370170740178; 0.2905455486054656],-4464.8504783192875,-10189.370170740178,0.2905455486054656,3
9.486989,"Field2d",[4982.519618704948; -13625.423440475144; 0.2905455486054656],4982.519618704948,-13625.423440475144,0.2905455486054656,3
9.490584,"Field2d",[4982.5298587048455; -13625.430502975953; 0.2905455486054656],4982.5298587048455,-13625.430502975953,0.2905455486054656,3
